"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"679331981822459904","","","2015-12-22 16:05:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/VAEgThCtan","","","","https://fr.wikipedia.org/w/index.php?diff=121540964&oldid=121540942&rcid=155035098"
"679331738703761408","","","2015-12-22 16:04:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/N4W4VWsY1j","","","","https://fr.wikipedia.org/w/index.php?diff=121540942&oldid=121540754&rcid=155035052"
"679329788721537024","","","2015-12-22 15:56:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/OHF9pSGpD4","","","","https://fr.wikipedia.org/w/index.php?diff=121540754&oldid=121540624&rcid=155034712"
"679328308258041856","","","2015-12-22 15:51:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/BopKTc6DqH","","","","https://fr.wikipedia.org/w/index.php?diff=121540624&oldid=121540102&rcid=155034461"
"679323213927682048","","","2015-12-22 15:30:50 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/fq4JenBl7v","","","","https://fr.wikipedia.org/w/index.php?diff=121540102&oldid=121540089&rcid=155033646"
"679323129064370176","","","2015-12-22 15:30:29 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Eau précipitable Wikipedia article edited anonymously from Environment Canada https://t.co/bSnO1fRVeR","","","","https://fr.wikipedia.org/w/index.php?diff=121540089&oldid=121536209&rcid=155033632"
"679311829626183680","","","2015-12-22 14:45:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Vapeur d'eau Wikipedia article edited anonymously from Environment Canada https://t.co/L4QaTef2TA","","","","https://fr.wikipedia.org/w/index.php?diff=121539009&oldid=121538952&rcid=155031803"
"679311394802548736","","","2015-12-22 14:43:52 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Vapeur d'eau Wikipedia article edited anonymously from Environment Canada https://t.co/oSMOloySX2","","","","https://fr.wikipedia.org/w/index.php?diff=121538952&oldid=116053405&rcid=155031724"
"679305063077138432","","","2015-12-22 14:18:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Water vapor Wikipedia article edited anonymously from Environment Canada https://t.co/0MSOmFquVO","","","","https://en.wikipedia.org/w/index.php?diff=696343728&oldid=696322235"
"679296569653481472","","","2015-12-22 13:44:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Southern Ontario Tornado Outbreak of 2005 Wikipedia article edited anonymously from Environment Canada https://t.co/NyhLrU4Pls","","","","https://en.wikipedia.org/w/index.php?diff=696340598&oldid=696143265"
"679295224770883584","","","2015-12-22 13:39:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Éruption de tornades d'août 2005 en Ontario Wikipedia article edited anonymously from Environment Canada https://t.co/abOZ16wPXl","","","","https://fr.wikipedia.org/w/index.php?diff=121537143&oldid=121536569&rcid=155026287"
